Order Date,Customer,Product,Qty,Sales Order,Planned Order,Production Order,Confirmed,Status,Delivery,Invoice,Billing Status,Amount
2004-01-16,Euro Shopping Channel,Classic Cars,38,SO-fb8badd4,PL-4670122f,PO-b855bba0,True,Shipped,In Transit,INV-31608c6f,Paid,3800.0
2004-02-26,Collectable Mini Designs Co.,Classic Cars,38,SO-a569e19b,PL-c006b07a,PO-aaac38b4,True,Shipped,In Transit,INV-6c30f72e,Paid,3800.0
2004-04-13,Mini Caravy,Classic Cars,21,SO-c8460327,PL-b0cd5f84,PO-dd2e9e6e,True,Shipped,In Transit,INV-a4cee53a,Paid,2100.0
2004-06-01,"UK Collectables, Ltd.",Classic Cars,24,SO-39466c51,PL-4966b479,PO-8ddf0f16,True,Cancelled,Not in Transit,INV-7f14ed4d,Unpaid,2400.0
2004-07-06,L'ordine Souveniers,Classic Cars,36,SO-87a3188e,PL-e31c2a0b,PO-3ed20647,True,Shipped,In Transit,INV-531262b8,Paid,3600.0
2004-08-06,Signal Gift Stores,Classic Cars,23,SO-9ea877dc,PL-099d950b,PO-1183985b,True,Shipped,In Transit,INV-e5eb6c8f,Paid,2300.0
2004-09-01,Handji Gifts& Co,Classic Cars,20,SO-c9fcea84,PL-07493c70,PO-5125d458,True,Shipped,In Transit,INV-b6ac87c6,Paid,2000.0
2003-10-05,"Norway Gifts By Mail, Co.",Classic Cars,32,SO-0099c61d,PL-621a31d6,PO-92668b2f,True,Shipped,In Transit,INV-7e36b09a,Paid,3200.0
2004-10-16,Euro Shopping Channel,Classic Cars,29,SO-7fd33098,PL-44291929,PO-e6f25d6b,True,Shipped,In Transit,INV-70cc98f2,Paid,2900.0
2004-11-04,FunGiftIdeas.com,Classic Cars,44,SO-ac202486,PL-39ad5431,PO-5e188c10,True,Shipped,In Transit,INV-9ab44c0e,Paid,4400.0
2004-11-17,Motor Mint Distributors Inc.,Classic Cars,44,SO-7329ff69,PL-53f7099c,PO-6b45b558,True,Shipped,In Transit,INV-e5076424,Paid,4400.0
2004-11-24,Reims Collectables,Classic Cars,36,SO-bf4fc82b,PL-ef0cddd0,PO-6015be18,True,Shipped,In Transit,INV-3ca22cb8,Paid,3600.0
2005-01-12,Toys4GrownUps.com,Classic Cars,49,SO-dfdc06d3,PL-f997cbdb,PO-dfdc0139,True,Resolved,Delivered,INV-b2e04cc0,Paid,2758.7
2005-02-10,Euro Shopping Channel,Classic Cars,34,SO-349498a8,PL-933f1191,PO-1cbe2211,True,Shipped,In Transit,INV-f92a92d8,Paid,1449.76
2005-04-22,The Sharp Gifts Warehouse,Classic Cars,59,SO-89ed3742,PL-a1856ca3,PO-c3fc8eab,False,On Hold,Not in Transit,INV-402aa5df,Unpaid,5900.0
2005-05-17,Salzburg Collectables,Classic Cars,37,SO-7f08d4d3,PL-9a143ca9,PO-bb4e5b82,True,Shipped,In Transit,INV-246193a4,Paid,3700.0
2003-02-17,Rovelli Gifts,Planes,36,SO-ea8c093f,PL-31f082cc,PO-ee5df21c,True,Shipped,In Transit,INV-d2f41808,Paid,3600.0
2003-04-28,Salzburg Collectables,Planes,43,SO-b9774fdc,PL-a9a6bafe,PO-91eaef1c,True,Shipped,In Transit,INV-c4979fe1,Paid,4300.0
2003-06-16,Gift Ideas Corp.,Planes,21,SO-8c9d0c77,PL-044c0db8,PO-c6abf78c,True,Shipped,In Transit,INV-1fd1624f,Paid,2100.0
2003-08-10,Mini Creations Ltd.,Planes,32,SO-1f273305,PL-e7c63c63,PO-5bedc073,True,Shipped,In Transit,INV-b05c4e95,Paid,3200.0
2003-10-06,"Toys of Finland, Co.",Planes,38,SO-78036785,PL-6d910933,PO-a956d87a,True,Shipped,In Transit,INV-bf8eff11,Paid,3800.0
2003-10-23,Scandinavian Gift Ideas,Planes,43,SO-99047d50,PL-662e8348,PO-92482a96,True,Cancelled,Not in Transit,INV-d4bb5698,Unpaid,4300.0
2003-11-08,Alpha Cognac,Planes,42,SO-b34bb539,PL-4807732d,PO-1acc86b9,True,Shipped,In Transit,INV-5a4bf7bc,Paid,4200.0
2003-11-14,"Double Decker Gift Stores, Ltd",Planes,32,SO-f4db7b35,PL-bd3296bb,PO-921e09f1,True,Shipped,In Transit,INV-9f99805b,Paid,3200.0
2003-11-27,Cruz & Sons Co.,Planes,42,SO-794eb74c,PL-82a55f17,PO-d5c08676,True,Shipped,In Transit,INV-45fc34c6,Paid,4200.0
2004-01-12,Osaka Souveniers Co.,Planes,31,SO-ccce0aee,PL-cb9f8798,PO-c422420a,True,Shipped,In Transit,INV-804de07d,Paid,3100.0
2004-02-19,Collectable Mini Designs Co.,Planes,49,SO-2a5a7af0,PL-d63449b2,PO-14c593e9,True,Shipped,In Transit,INV-acc787bb,Paid,4900.0
2004-05-11,The Sharp Gifts Warehouse,Planes,45,SO-4662dac0,PL-8a828fd2,PO-e5686026,True,Shipped,In Transit,INV-cb3a1455,Paid,4500.0
2004-06-24,Euro Shopping Channel,Planes,49,SO-9aaca11b,PL-97d2a945,PO-e89fc79a,True,Cancelled,Not in Transit,INV-4072c689,Unpaid,4900.0
2004-07-21,Collectables For Less Inc.,Planes,41,SO-e6a03a15,PL-dba15978,PO-92b87fc7,True,Shipped,In Transit,INV-e2327619,Paid,4100.0
2004-08-21,"Norway Gifts By Mail, Co.",Planes,45,SO-0023db0b,PL-1019a5d1,PO-abea4524,True,Shipped,In Transit,INV-8fb566d8,Paid,4500.0
2004-09-15,"Bavarian Collectables Imports, Co.",Planes,36,SO-1986ef70,PL-279cadd2,PO-23220094,True,Shipped,In Transit,INV-51210905,Paid,3600.0
2004-10-14,"Classic Gift Ideas, Inc",Planes,39,SO-dc4fdde6,PL-658decfb,PO-c6bd929d,True,Shipped,In Transit,INV-afbfe019,Paid,3900.0
2004-11-01,giftsbymail.co.uk,Planes,27,SO-abba40de,PL-d1c46b8a,PO-7892519a,True,Shipped,In Transit,INV-96372a4f,Paid,2700.0
2004-11-10,Danish Wholesale Imports,Planes,25,SO-96b7c40e,PL-d1ba6f2a,PO-67f8afa6,True,Resolved,Delivered,INV-2380df79,Paid,2500.0
2004-11-22,Royale Belge,Planes,41,SO-a98bcb62,PL-55461b9d,PO-1ba7c0a8,True,Shipped,In Transit,INV-7f7441e7,Paid,4100.0
2004-12-03,"Stylish Desk Decors, Co.",Planes,39,SO-a9efc543,PL-ea26dd3f,PO-c976c789,True,Shipped,In Transit,INV-6b0bbba6,Paid,3881.28
2005-01-31,"Oulu Toy Supplies, Inc.",Planes,28,SO-078e8124,PL-386dea7b,PO-712023b3,True,Shipped,In Transit,INV-1434af01,Paid,1611.4
2005-03-01,Euro Shopping Channel,Planes,25,SO-00a74f8a,PL-656cc186,PO-06cb1d91,True,Resolved,Delivered,INV-ff1bd093,Paid,1364.25
2005-03-30,Reims Collectables,Planes,33,SO-9b198a03,PL-15ea528a,PO-dd0484cf,True,Shipped,In Transit,INV-92096aa3,Paid,3300.0
2005-04-01,The Sharp Gifts Warehouse,Planes,34,SO-746fe3f0,PL-101d8dc3,PO-85340202,True,Shipped,In Transit,INV-5f978574,Paid,3400.0
2005-05-10,L'ordine Souveniers,Planes,24,SO-c8f1666b,PL-19c9678f,PO-5b77a6bf,True,Shipped,In Transit,INV-43bfc87c,Paid,2400.0
2003-01-06,Online Diecast Creations Co.,Vintage Cars,30,SO-a2c84d02,PL-25c5c5d3,PO-decc21ea,True,Shipped,In Transit,INV-7b265aca,Paid,3000.0
2003-03-18,"AV Stores, Co.",Vintage Cars,42,SO-cca82791,PL-7b9fb9fe,PO-85cf0e34,True,Shipped,In Transit,INV-3d4747f0,Paid,4200.0
2003-05-21,Signal Gift Stores,Vintage Cars,21,SO-83dafb00,PL-c18a0548,PO-be0ab842,True,Shipped,In Transit,INV-e73e58fa,Paid,2100.0
2003-09-12,Signal Collectibles Ltd.,Vintage Cars,34,SO-dd4e643d,PL-743e3bd0,PO-59a89665,True,Shipped,In Transit,INV-eb12f288,Paid,3400.0
2003-10-18,Corporate Gift Ideas Co.,Vintage Cars,29,SO-60ec695d,PL-de090627,PO-2a734b2d,True,Shipped,In Transit,INV-bb868e51,Paid,2900.0
2003-11-05,Rovelli Gifts,Vintage Cars,24,SO-f9378d87,PL-41dd91b1,PO-dee2f9b2,True,Shipped,In Transit,INV-020e35b1,Paid,2400.0
2003-11-12,Mini Gifts Distributors Ltd.,Vintage Cars,44,SO-d1efec2c,PL-aa7e3d41,PO-3b05b9df,True,Shipped,In Transit,INV-c4ba9b11,Paid,4400.0
2003-11-21,"Australian Collectables, Ltd",Vintage Cars,21,SO-e8039d9a,PL-98ea65fa,PO-2cc8d2e5,True,Shipped,In Transit,INV-b8a5f8e2,Paid,2100.0
2003-12-02,Muscle Machine Inc,Vintage Cars,33,SO-4097b48a,PL-59bf18d5,PO-71eb7c5b,True,Shipped,In Transit,INV-6179b947,Paid,3300.0
2004-01-26,"Corrida Auto Replicas, Ltd",Vintage Cars,30,SO-6dd20722,PL-6fa4f750,PO-21537b64,True,Shipped,In Transit,INV-712080f9,Paid,3000.0
2004-03-02,"Saveley & Henriot, Co.",Vintage Cars,26,SO-54b5638b,PL-63a7a47e,PO-aba19af1,True,Shipped,In Transit,INV-7130193e,Paid,2600.0
2004-04-13,Mini Caravy,Vintage Cars,41,SO-ec0f1132,PL-3ef03297,PO-b58c44e2,True,Shipped,In Transit,INV-7d6d4446,Paid,4100.0
2004-08-17,Amica Models & Co.,Vintage Cars,26,SO-1281e108,PL-a853e808,PO-bb7f9774,True,Shipped,In Transit,INV-d71e0864,Paid,2600.0
2004-09-01,Handji Gifts& Co,Vintage Cars,32,SO-bc29477c,PL-5be5ecec,PO-6f179377,True,Shipped,In Transit,INV-d7ca5fb3,Paid,3200.0
2003-10-06,"UK Collectables, Ltd.",Vintage Cars,43,SO-76b2143e,PL-0e9984e6,PO-511c8095,True,Shipped,In Transit,INV-557a5472,Paid,4300.0
2004-10-21,Mini Gifts Distributors Ltd.,Vintage Cars,48,SO-93293ea9,PL-9fa0572f,PO-6c51b4e2,True,Shipped,In Transit,INV-d6ec0bef,Paid,4800.0
2004-11-17,Motor Mint Distributors Inc.,Vintage Cars,44,SO-7ab35d41,PL-c861e623,PO-6eec8591,True,Shipped,In Transit,INV-99e83c37,Paid,3257.76
2004-11-25,Marseille Mini Autos,Vintage Cars,45,SO-63cb7fbb,PL-8ad78731,PO-a76089c5,True,Shipped,In Transit,INV-578ede1d,Paid,4500.0
2005-01-12,Toys4GrownUps.com,Vintage Cars,37,SO-0bd51397,PL-312cb04f,PO-36c731bc,True,Resolved,Delivered,INV-f749dfd5,Paid,3700.0
2005-02-10,Euro Shopping Channel,Vintage Cars,39,SO-5cc02b67,PL-5f76c6e4,PO-dc721b10,True,Shipped,In Transit,INV-eca63e0a,Paid,3900.0
2005-04-22,The Sharp Gifts Warehouse,Vintage Cars,76,SO-4eca6638,PL-82ef85ef,PO-d1eebbdb,False,On Hold,Not in Transit,INV-82f6b891,Unpaid,7600.0
2005-05-29,Souveniers And Things Co.,Vintage Cars,37,SO-2db03f85,PL-3352f7d2,PO-80754210,True,In Process,Not in Transit,INV-8f5b6501,Unpaid,3700.0
2003-03-03,Cruz & Sons Co.,Classic Cars,38,SO-34dd32d9,PL-63b04908,PO-d13d6a4c,True,Shipped,In Transit,INV-7ab421e2,Paid,3130.82
2003-05-08,Marseille Mini Autos,Classic Cars,43,SO-0ef2f873,PL-e40f91f2,PO-52885fd7,True,Shipped,In Transit,INV-7208285f,Paid,3112.34
2003-07-02,Mini Gifts Distributors Ltd.,Classic Cars,48,SO-d8717db9,PL-5f699bbf,PO-e0ab243a,True,Shipped,In Transit,INV-9a406e4c,Paid,3806.88
2003-09-05,Collectables For Less Inc.,Classic Cars,26,SO-c0473a78,PL-252ad197,PO-9d0e614a,True,Shipped,In Transit,INV-6dde01ea,Paid,2142.14
2003-10-11,"Men 'R' US Retailers, Ltd.",Classic Cars,38,SO-0e3ebea6,PL-439c6c38,PO-3de0a176,True,Shipped,In Transit,INV-c62fd81b,Paid,3364.9
2003-11-04,Mini Auto Werke,Classic Cars,20,SO-ed7d3d6d,PL-c43ea415,PO-7189904f,True,Shipped,In Transit,INV-17ec61b5,Paid,1262.8
2003-11-12,Herkku Gifts,Classic Cars,22,SO-7346cf6d,PL-873abff1,PO-f2eadd9e,True,Shipped,In Transit,INV-01a4f7e9,Paid,1626.24
2003-11-20,Online Diecast Creations Co.,Classic Cars,45,SO-7bf24ab6,PL-2627bf5d,PO-423d9b47,True,Shipped,In Transit,INV-f16ebee6,Paid,4088.7
2003-12-02,Euro Shopping Channel,Classic Cars,45,SO-d24684e2,PL-49176f3e,PO-88d991d9,True,Shipped,In Transit,INV-3bfed4b6,Paid,3846.15
2004-01-16,Euro Shopping Channel,Classic Cars,20,SO-2bb0d5a8,PL-86f236ae,PO-a3964077,True,Shipped,In Transit,INV-35b3ac6a,Paid,1339.8
2004-02-22,"Vida Sport, Ltd",Classic Cars,47,SO-1f8bfc2d,PL-e9529e59,PO-b901271a,True,Shipped,In Transit,INV-8893c240,Paid,3039.96
2004-04-12,"Oulu Toy Supplies, Inc.",Classic Cars,46,SO-0d015653,PL-1e6e3e88,PO-8ec43800,True,Shipped,In Transit,INV-997ff9ed,Paid,3400.32
2004-06-01,"UK Collectables, Ltd.",Classic Cars,23,SO-6481d784,PL-7bc52f66,PO-3909f2fb,True,Cancelled,Not in Transit,INV-5cae6920,Unpaid,1930.39
2004-07-06,L'ordine Souveniers,Classic Cars,33,SO-770a0fee,PL-1b14274f,PO-29844570,True,Shipped,In Transit,INV-3734405b,Paid,2464.77
2004-08-06,Signal Gift Stores,Classic Cars,29,SO-ceba5b92,PL-a263936f,PO-4c499c92,True,Shipped,In Transit,INV-ebebdcc7,Paid,2634.94
2004-08-30,"Vida Sport, Ltd",Classic Cars,44,SO-dfbfb71e,PL-b64c82f2,PO-eaf5de80,True,Shipped,In Transit,INV-353c6e97,Paid,3625.16
2003-10-04,"Blauer See Auto, Co.",Classic Cars,41,SO-60f984de,PL-8bd89f80,PO-86ffb63c,True,Shipped,In Transit,INV-f4f34845,Paid,3788.4
2004-10-16,"Toms Spezialitten, Ltd",Classic Cars,20,SO-237a9ff8,PL-bb6e0451,PO-e3dbff45,True,Shipped,In Transit,INV-bc832f83,Paid,1832.6
2004-11-04,FunGiftIdeas.com,Classic Cars,37,SO-6ded95fa,PL-cbe6a256,PO-f8788a5e,True,Shipped,In Transit,INV-0c31a1bb,Paid,2905.98
2004-11-15,Land of Toys Inc.,Classic Cars,29,SO-8b55721b,PL-74842526,PO-b8b6f88d,True,Shipped,In Transit,INV-3c1b5856,Paid,2900.0
2004-11-24,"Australian Collectors, Co.",Classic Cars,55,SO-922d99eb,PL-45f69ec3,PO-9057fa94,True,Shipped,In Transit,INV-1993d22f,Paid,3599.75
2005-01-06,Suominen Souveniers,Classic Cars,22,SO-3688d750,PL-ecb15535,PO-a780f31a,True,Shipped,In Transit,INV-2a0fad18,Paid,2200.0
2005-02-09,"Toys of Finland, Co.",Classic Cars,31,SO-7d6ff957,PL-e59b6150,PO-617aa1d2,True,Shipped,In Transit,INV-d438e59d,Paid,2100.56
2005-03-03,Scandinavian Gift Ideas,Classic Cars,49,SO-bb4c9a9f,PL-436f07a6,PO-81125625,True,Shipped,In Transit,INV-f41d09d9,Paid,3881.78
2005-04-14,Mini Caravy,Classic Cars,61,SO-bd09a79d,PL-3410efef,PO-6243e8a1,True,Shipped,In Transit,INV-962cc1ac,Paid,4509.12
2005-05-17,Salzburg Collectables,Classic Cars,39,SO-4e43c134,PL-86816117,PO-9ff7228d,True,Shipped,In Transit,INV-1ee7567b,Paid,3273.27
2003-03-10,Motor Mint Distributors Inc.,Classic Cars,38,SO-057c674e,PL-c29efd47,PO-daa7fa59,True,Shipped,In Transit,INV-cebe1e91,Paid,3800.0
2003-05-08,Marseille Mini Autos,Classic Cars,31,SO-0d1d530e,PL-2cfa1125,PO-4cb2b82f,True,Shipped,In Transit,INV-d8241e78,Paid,3100.0
2003-07-04,Alpha Cognac,Classic Cars,36,SO-4176fd5b,PL-07b756b9,PO-bcf800f4,True,Shipped,In Transit,INV-b8f5318e,Paid,3600.0
2003-09-11,"Anna's Decorations, Ltd",Classic Cars,25,SO-b345eb6a,PL-d200d2f3,PO-92fce5a6,True,Shipped,In Transit,INV-a73857b1,Paid,2500.0
2003-10-17,Heintze Collectables,Classic Cars,48,SO-79c6289b,PL-ca453e4b,PO-82f1e451,True,Shipped,In Transit,INV-dcf46b51,Paid,4800.0
2003-11-05,Quebec Home Shopping Network,Classic Cars,35,SO-5cd2b2b8,PL-cd5450de,PO-7752769c,True,Shipped,In Transit,INV-956fd49e,Paid,3500.0
2003-11-12,Herkku Gifts,Classic Cars,21,SO-e002c15c,PL-e98a0496,PO-5e088c3c,True,Shipped,In Transit,INV-e19a3721,Paid,2100.0
2003-11-20,Online Diecast Creations Co.,Classic Cars,47,SO-8c238cc1,PL-e1c8c41f,PO-16bfb8bb,True,Shipped,In Transit,INV-b3fdc3a1,Paid,4700.0
2003-12-02,Muscle Machine Inc,Classic Cars,38,SO-bc5b918f,PL-95d790c3,PO-1565ea4b,True,Shipped,In Transit,INV-f381ee75,Paid,3800.0
2004-01-16,Euro Shopping Channel,Classic Cars,41,SO-8fbca003,PL-cb69f26e,PO-de0373d7,True,Shipped,In Transit,INV-c197a1a6,Paid,4100.0
2004-02-26,Collectable Mini Designs Co.,Classic Cars,24,SO-9062c583,PL-676dd5b8,PO-57f54fd4,True,Shipped,In Transit,INV-56e7de1c,Paid,2400.0
2004-04-13,Osaka Souveniers Co.,Classic Cars,37,SO-47d240f5,PL-e7a49160,PO-48d35535,True,Shipped,In Transit,INV-a5ba2a84,Paid,3700.0
2004-06-01,"UK Collectables, Ltd.",Classic Cars,33,SO-1a3d4ca0,PL-fa3ecb84,PO-af3600dd,True,Cancelled,Not in Transit,INV-8aac6ac7,Unpaid,3300.0
2004-07-06,L'ordine Souveniers,Classic Cars,49,SO-94357f32,PL-f17ac494,PO-0f6149e6,True,Shipped,In Transit,INV-ceb535f7,Paid,4900.0
2004-08-06,Signal Gift Stores,Classic Cars,29,SO-b11cf714,PL-684ebe36,PO-32a1e7c8,True,Shipped,In Transit,INV-729c7c68,Paid,2900.0
2004-08-30,"Vida Sport, Ltd",Classic Cars,24,SO-ed38f086,PL-7046d763,PO-3c69813c,True,Shipped,In Transit,INV-ca6af77b,Paid,2400.0
2003-10-05,"Norway Gifts By Mail, Co.",Classic Cars,47,SO-265819dd,PL-fcc988a2,PO-e419e4bd,True,Shipped,In Transit,INV-cbb0b65e,Paid,4700.0
2004-10-16,"Toms Spezialitten, Ltd",Classic Cars,24,SO-30e30fdb,PL-3b6dc339,PO-e5fdb2d0,True,Shipped,In Transit,INV-5c5c7759,Paid,2400.0
2004-11-04,FunGiftIdeas.com,Classic Cars,25,SO-4f73d0df,PL-75dbdc89,PO-fcf9bec7,True,Shipped,In Transit,INV-c60209fa,Paid,2500.0
2004-11-17,Motor Mint Distributors Inc.,Classic Cars,30,SO-8febaa85,PL-5a9eabea,PO-64da92b7,True,Shipped,In Transit,INV-5c41a873,Paid,974.1
2004-11-24,"Australian Collectors, Co.",Classic Cars,22,SO-da261dfa,PL-0e0a1d2d,PO-0f86c011,True,Shipped,In Transit,INV-23be7fbc,Paid,2200.0
2004-12-09,Lyon Souveniers,Classic Cars,27,SO-7f2e3592,PL-e5c3be67,PO-079fdb39,True,Shipped,In Transit,INV-bf5d556c,Paid,1746.63
2005-01-10,Royale Belge,Classic Cars,34,SO-b541569c,PL-cc0af504,PO-99190cd8,True,Shipped,In Transit,INV-f09510ea,Paid,3400.0
2005-02-09,"Toys of Finland, Co.",Classic Cars,36,SO-ec81d350,PL-b0a8b19a,PO-d3fc085b,True,Shipped,In Transit,INV-6913abbb,Paid,3600.0
2005-03-04,Mini Gifts Distributors Ltd.,Classic Cars,34,SO-27db5313,PL-91e12214,PO-ac64e90e,True,Shipped,In Transit,INV-27504adc,Paid,1463.7
2005-04-15,Danish Wholesale Imports,Classic Cars,48,SO-c34c26e9,PL-fdd2a43a,PO-d2aaa3ee,True,Disputed,Not in Transit,INV-7199a2a9,Unpaid,4800.0
2005-05-17,Salzburg Collectables,Classic Cars,34,SO-980168f2,PL-fc26b7e9,PO-3789b119,True,Shipped,In Transit,INV-57bda4ae,Paid,3400.0
2003-01-31,Euro Shopping Channel,Classic Cars,24,SO-c313ff1d,PL-a4199d24,PO-13b8749b,True,Shipped,In Transit,INV-17fc8309,Paid,2400.0
2003-04-04,Classic Legends Inc.,Classic Cars,46,SO-a8083412,PL-a745a7f6,PO-808cb162,True,Shipped,In Transit,INV-493220bc,Paid,4600.0
2003-06-03,Muscle Machine Inc,Classic Cars,45,SO-c13eb32c,PL-98c55743,PO-267d61b3,True,Shipped,In Transit,INV-494cece3,Paid,4500.0
2003-08-01,Suominen Souveniers,Classic Cars,39,SO-56549c4e,PL-8eb8d930,PO-94a75fc1,True,Shipped,In Transit,INV-2ec26b97,Paid,3900.0
2003-09-21,"Oulu Toy Supplies, Inc.",Classic Cars,43,SO-57583014,PL-dfc9cca8,PO-2e6442fa,True,Shipped,In Transit,INV-0f04e143,Paid,4300.0
2003-10-22,"Dragon Souveniers, Ltd.",Classic Cars,29,SO-9fe47002,PL-95178503,PO-9de455da,True,Shipped,In Transit,INV-a66a020c,Paid,2900.0
2003-11-06,L'ordine Souveniers,Classic Cars,20,SO-d1845d23,PL-a41f0396,PO-bf3fb6c9,True,Shipped,In Transit,INV-4a75c350,Paid,2000.0
2003-11-14,"Iberia Gift Imports, Corp.",Classic Cars,46,SO-5cd0a9a8,PL-680e9c0b,PO-6830a968,True,Shipped,In Transit,INV-826e9dc0,Paid,4600.0
2003-11-25,Mini Classics,Classic Cars,27,SO-8dd65d38,PL-e14265ef,PO-edca0e39,True,Shipped,In Transit,INV-c28c2f9c,Paid,2700.0
2003-12-09,Diecast Collectables,Classic Cars,44,SO-7c2e522d,PL-da12a5f7,PO-623bf43e,True,Shipped,In Transit,INV-f576c55c,Paid,4400.0
2004-02-10,Signal Collectibles Ltd.,Classic Cars,43,SO-60701b8a,PL-75d4f51c,PO-f3985468,True,Shipped,In Transit,INV-7c09e34e,Paid,4300.0
2004-03-15,"Blauer See Auto, Co.",Classic Cars,49,SO-8ac09401,PL-6f578bcd,PO-ce2a51a7,True,Shipped,In Transit,INV-380935d9,Paid,4900.0
2004-05-05,Euro Shopping Channel,Classic Cars,40,SO-39c0433c,PL-094e66bb,PO-c6cb46c2,True,Shipped,In Transit,INV-e12c62d9,Paid,4000.0
2004-06-15,Handji Gifts& Co,Classic Cars,30,SO-994c0e60,PL-37e1939d,PO-02949c11,True,Shipped,In Transit,INV-d9ad9d58,Paid,3000.0
2004-07-20,Mini Gifts Distributors Ltd.,Classic Cars,50,SO-0d137310,PL-0c369bd5,PO-8fb00cee,True,Shipped,In Transit,INV-3511484e,Paid,5000.0
2004-08-20,Mini Gifts Distributors Ltd.,Classic Cars,23,SO-f5e7db85,PL-d40f6012,PO-130ba9c7,True,Shipped,In Transit,INV-a58f1047,Paid,2300.0
2004-09-08,Land of Toys Inc.,Classic Cars,26,SO-9b38dd37,PL-d081df6c,PO-c31c2506,True,Shipped,In Transit,INV-905c0588,Paid,2600.0
2004-10-13,Marta's Replicas Co.,Classic Cars,27,SO-917076ab,PL-0bd4a009,PO-0dea188c,True,Shipped,In Transit,INV-8e9b4655,Paid,2700.0
2004-10-22,Heintze Collectables,Classic Cars,42,SO-0ae3a6ac,PL-f8b22620,PO-d875cef9,True,Shipped,In Transit,INV-63335557,Paid,4200.0
2004-11-05,Vitachrome Inc.,Classic Cars,47,SO-720d3eb7,PL-ebe9a1d4,PO-991de266,True,Shipped,In Transit,INV-33d03f7e,Paid,4700.0
2004-11-20,"La Corne D'abondance, Co.",Classic Cars,49,SO-de60a603,PL-749be195,PO-70df213a,True,Shipped,In Transit,INV-bc2e97fe,Paid,4900.0
2004-12-01,Muscle Machine Inc,Classic Cars,38,SO-69046785,PL-8285a256,PO-fa9392b7,True,Shipped,In Transit,INV-55bf02c8,Paid,3800.0
2004-12-10,Euro Shopping Channel,Classic Cars,20,SO-1e89e7cc,PL-73c9a9b7,PO-7e54ae1d,True,Shipped,In Transit,INV-b6995e66,Paid,2000.0
2005-01-23,Mini Gifts Distributors Ltd.,Classic Cars,25,SO-06ab6396,PL-e7788bba,PO-6ba107bf,True,Shipped,In Transit,INV-30ab6562,Paid,2500.0
2005-02-17,Mini Gifts Distributors Ltd.,Classic Cars,25,SO-7df50ca8,PL-3ef3e4a7,PO-d0f44d73,True,Shipped,In Transit,INV-561ddbc3,Paid,2200.0
2005-05-03,Euro Shopping Channel,Classic Cars,41,SO-2b5b9033,PL-76239576,PO-5f405259,True,Shipped,In Transit,INV-7cf99b50,Paid,4100.0
2005-05-31,La Rochelle Gifts,Classic Cars,28,SO-6eaf1a16,PL-04170fd3,PO-3e446d0e,True,In Process,Not in Transit,INV-6252427f,Unpaid,2800.0
2003-01-06,Online Diecast Creations Co.,Vintage Cars,50,SO-7906eb70,PL-fdc5fb47,PO-0a5827ff,True,Shipped,In Transit,INV-889737c2,Paid,3390.0
2003-03-18,"AV Stores, Co.",Vintage Cars,32,SO-3b82b4bd,PL-6060c949,PO-bc22785f,True,Shipped,In Transit,INV-6be9a2d7,Paid,1608.0
2003-05-21,Signal Gift Stores,Vintage Cars,42,SO-609b4963,PL-bbfe7b4f,PO-391a99a7,True,Shipped,In Transit,INV-e6b359c0,Paid,2262.96
2003-09-12,Signal Collectibles Ltd.,Vintage Cars,24,SO-bbb14d33,PL-a196d9b8,PO-16fa44a0,True,Shipped,In Transit,INV-e264e2fd,Paid,1496.64
2003-10-18,Corporate Gift Ideas Co.,Vintage Cars,27,SO-14032f5c,PL-939e533a,PO-189aa924,True,Shipped,In Transit,INV-1555ac66,Paid,1879.74
2003-11-05,Rovelli Gifts,Vintage Cars,26,SO-8f2d83b8,PL-ce29e4da,PO-d225b1cc,True,Shipped,In Transit,INV-e8d21782,Paid,1495.26
2003-11-12,Mini Gifts Distributors Ltd.,Vintage Cars,38,SO-40bd3585,PL-31159293,PO-ff187805,True,Shipped,In Transit,INV-6f4d6cfa,Paid,2323.7
2003-11-21,"Australian Collectables, Ltd",Vintage Cars,42,SO-702ab37c,PL-4d79a8f4,PO-e17f4986,True,Shipped,In Transit,INV-57c6a779,Paid,2491.86
2003-12-02,Muscle Machine Inc,Vintage Cars,23,SO-0dd0d310,PL-a8d7f294,PO-6f4db12e,True,Shipped,In Transit,INV-fd52ffc4,Paid,1643.12
2004-01-26,"Corrida Auto Replicas, Ltd",Vintage Cars,21,SO-12f164c1,PL-843a1098,PO-7f970514,True,Shipped,In Transit,INV-9d7bd85a,Paid,1322.16
2004-03-02,"Saveley & Henriot, Co.",Vintage Cars,28,SO-d7c4227c,PL-bf62fc3d,PO-732095f5,True,Shipped,In Transit,INV-de1c6248,Paid,1423.8
2004-04-13,Mini Caravy,Vintage Cars,33,SO-20165a95,PL-e6a88a26,PO-5ded9d29,True,Shipped,In Transit,INV-03f1f2aa,Paid,2397.45
2004-08-17,Amica Models & Co.,Vintage Cars,25,SO-316965d3,PL-1828802a,PO-d01004dd,True,Shipped,In Transit,INV-a9af7b08,Paid,1574.0
2004-09-01,Handji Gifts& Co,Vintage Cars,28,SO-ff4447a7,PL-87e13684,PO-25b3925e,True,Shipped,In Transit,INV-50a986dc,Paid,1729.0
2004-10-06,"Iberia Gift Imports, Corp.",Vintage Cars,46,SO-ae5cec98,PL-5fbdc5da,PO-517377f5,True,Shipped,In Transit,INV-bc59819d,Paid,2255.84
